codigo_nif,nombre,cluster_modelo_negocio,cluster_label,PC1,PC2,nofs_ventas,productividad_va_pax,inmovilizado_empleado,localidad
B96726914,ART FUSTPI SL,2,C2,-0.3430791110444376,-0.8070185070014799,0.093368573442889,41.898435,28.12907,QUATRETONDA
B42592600,IMAGINDARE SL.,2,C2,-0.029150591097236084,-0.8353606054696857,0.0826515881272429,55.9894953846154,27.462792307692308,IBI
B46250767,HOGAR RIS SL,2,C2,-0.6800250158978658,-0.5298043682285798,0.191349307252314,34.3703,10.554734615384614,ALBAIDA
B53110243,EUROPLASTICOS EXPOSITO SL,3,C3,2.6396278869474727,0.3794066423786169,0.325416844654213,145.99887,151.60551800000002,IBI
B54195235,CARPINTERIA J.L. PASCUAL SL.,2,C2,0.2629851270224676,-0.7137590729441103,0.123776786690092,73.3380169230769,16.892786153846153,COCENTAINA
B53803409,FUNDICIONES VARI SL,1,C1,-0.4630894645440228,1.6849242619525187,0.787471022846162,36.9476435294118,86.47937235294117,ONIL
B03814621,TEJIDOS CAVITEX SL,2,C2,-0.0696377513018031,0.13875080539609938,0.337247374959163,47.2851244444444,72.76252777777778,COCENTAINA
B98332752,REMEDIOS PLA SOCIEDAD LIMITADA,2,C2,-0.8336094814519392,-0.4803167288462016,0.207388026274344,27.859055,10.51557625,ONTINYENT
B96021738,METALSANZ SL,2,C2,-0.2378409773634887,-0.32907893106341474,0.253231911021877,58.5158206,1.6908093333333334,ONTINYENT
B40554297,TRATAMIENTOS INDUSTRIALES CODOPI SOCIEDAD LIMITADA.,2,C2,-0.0849428675008803,-0.2287296625071838,0.243820812679749,50.1873946153846,52.51360230769231,ONTINYENT
B54150339,ABAD INTEGRACION DE PROCESOS INDUSTRIALES SL,2,C2,-0.011606465544645034,-0.950507418794785,0.0311515633680192,48.579901,50.82445,IBI
B53124335,INYECTADOS NEILA S.L.,2,C2,0.2931969643779971,-0.6966214025363309,0.0947887435889438,60.5259077777778,62.4546488888889,IBI
B03030525,LUIS HERNANDEZ LOPEZ SL,2,C2,-0.6268708320275124,0.5564103101823745,0.511790445600129,44.9226865555556,10.575068888888888,COCENTAINA
B46219671,PENADES Y UREÑA SL,1,C1,-0.9729671988958662,1.199665154127321,0.688959688998989,27.4433490606061,32.178799969696975,ONTINYENT
B46687059,PLASTICOS EL PLA SL,2,C2,0.4123160832100865,-0.2846594516258468,0.1722143214324,50.6808818181818,120.74823363636364,COCENTAINA
B46167060,TEXTILES PONGAL SL,2,C2,-0.09428557339748077,-0.9094022607992028,0.0628698674045816,53.145475,25.43109,ALBAIDA
B96968979,PLASTICOS BORONAT SL,2,C2,-0.08679247537574043,0.08755813437629476,0.371873971787218,67.122832,5.863988,ALBAIDA
B98367816,CANTOPLAST SL.,2,C2,0.18222475639453717,-0.6614007656420121,0.0957748946053157,51.39649875,76.51371125,ONTINYENT
B03414943,FEPOSIL SL,2,C2,-1.0445045476854364,0.27995692304352715,0.400785259875613,10.082039597142858,55.21815875,AGRES
B03692308,MURO PUNT SL,2,C2,-0.1248241394998836,-0.2782447105530335,0.224392143710895,45.8404780909091,59.472516363636366,MURO DE ALCOY
B03683679,PAPELERA MARIOLA SL,3,C3,2.638086534499165,-0.294195738537372,0.209808058506746,176.16358,39.10957333333334,BANYERES DE MARIOLA
B46587598,HILADOS BUFALIT SL,2,C2,-0.5642284766250945,-0.2034955915552158,0.281957951100887,40.0109063636364,16.97142090909091,BUFALI
B46337184,OMNIPLAST SL,2,C2,-0.6156648783780018,0.14944009601696767,0.371343859197206,33.8559585,37.68749428571429,L'OLLERIA
B54267596,MUESTRARIOS HERMANOS CAÑADA SL,2,C2,0.06559587983813354,-0.6453960835733329,0.151371952211136,67.3653636363636,9.322223636363637,MURO DE ALCOY
B97310247,DECOLETAJES VICENTE VIDAL SL,2,C2,-0.1308283781885557,-0.9820809136843799,0.0383514504702849,49.5294754545454,29.983114545454544,L'OLLERIA
B53608303,PANADERIA MARIOLA SL,2,C2,-0.7136088772050899,-1.1918592738791842,-0.00496268489461655,27.4570518148148,11.907033703703704,ONIL
B54932330,ASCENSION GARCIA REDONDO SL.,2,C2,-0.3272203934570402,0.013069387922620985,0.328478454306629,45.7952425,37.64198625,BANYERES DE MARIOLA
B03044997,ANGIS SL,2,C2,0.5739419048000479,-0.10909695862726689,0.211950898546987,54.7401571428571,135.14724928571428,IBI
B03255155,EROSION Y COPIADO PALAO SL,2,C2,-0.49502898345240154,0.15637568068365115,0.374714062884251,40.3451956521739,34.435238695652174,IBI
A46124418,JUAN VALLES SALA SA,1,C1,-0.9492572114139303,0.6791120450639243,0.557664141530676,34.2095516666667,1.5290708333333332,LA POBLA DEL DUC
B53364204,ALBERO I SEMPERE SL,2,C2,0.05799022964963954,-0.8277907975285622,0.0871987400226999,61.270328,23.284057999999998,BANYERES DE MARIOLA
B97056618,NAVARRO CERERIA SL,2,C2,-0.8174188926234071,-0.37697286464278407,0.237415634053008,29.2109675,11.001696583333334,ALBAIDA
B46673620,ALBERT INNOVACION SL,2,C2,-0.4955539474922612,-0.06437479107300306,0.317543853183895,42.0675958333333,23.57883083333333,ONTINYENT
B53329603,METALICAS CRIADO SL,2,C2,-0.580007040461556,-0.604611001816953,0.161511495551881,35.4067143125,19.7691375,ALCOY/ALCOI
B03844438,LITOCHAP SL,1,C1,-0.30334452335216955,0.7666146274965148,0.535345975901767,45.9497553846154,58.632171538461535,IBI
B19905652,HILATURAS ECCOFIL 1981 SL.,2,C2,-1.036615562241208,0.22579656635520973,0.42153664584117,25.61581,5.547063888888889,COCENTAINA
B42693739,DGM ROTOMOLDEO SL.,2,C2,-0.9943592716242174,-0.7500590473241354,0.132890432660314,20.1987856,5.459185199999999,ONIL
B40511941,IN MOLD LABELING LOGISTICS SOCIEDAD LIMITADA.,2,C2,-0.5557196198498916,0.4695165031699911,0.476563856192647,43.6923641666667,22.592796250000003,IBI
B98556236,SERVICOLOR IBERIA SL.,2,C2,0.3625506542305745,0.4978740449336168,0.385512293313772,46.561876,145.51516099999998,BOCAIRENT
A03097359,INDUSTRIAL DEL TORCIDO SA,2,C2,0.19898042001722238,-0.5832787491965985,0.136600978827889,60.31116445,52.375814500000004,COCENTAINA
B54046552,VICTORIANO CALATAYUD SL,2,C2,-0.4135545442398851,-0.9414297361782482,0.0674415793747033,43.2887933333333,10.392216666666666,BANYERES DE MARIOLA
B86840758,ARTE Y CANO SL.,2,C2,-0.9130987268823476,-0.25929831211011023,0.279150958689004,28.38320965625,2.770840625,MURO DE ALCOY
B53130654,MANATEX DE BANYERES SL,2,C2,-0.7285322634042654,0.27962862005755723,0.429893360337025,37.8368572727273,11.973746272727272,BANYERES DE MARIOLA
B03164043,ARTESANIA BEATRIZ SL,1,C1,-0.7284718666593698,0.8598169532261329,0.606483733061107,44.3915024166667,5.0048775,CASTALLA
B97968721,NEUTROLEADER SL,2,C2,0.1745012321652548,-0.6759384671181288,0.136109977084512,69.801632,16.408578,ALBAIDA
B02906592,PLASTINEZ GROUP SL.,2,C2,-0.5242582110573132,-0.6045659748310019,0.161501841969068,38.1136666666667,19.120572666666664,AIELO DE MALFERIT
B98932197,SOLUTIONS & BUILDING SYSTEMS SOCIEDAD LIMITADA.,2,C2,0.3207301588953767,-0.31087828529549066,0.217396266311307,68.424385,50.472364999999996,AGULLENT
B97682801,LINCEX PACKAGING GROUP SL,2,C2,-0.8624440582151535,-0.15896931858758578,0.308165484125775,31.3399171818182,3.0018345454545456,BOCAIRENT
B96231790,MUEBLES EXPORTJUNK SL,2,C2,-0.38871838908277495,-0.7606417196474419,0.11111176792429,41.7338599090909,23.235313636363635,AIELO DE MALFERIT
B42590869,RAFAEL CALATAYUD SL,2,C2,-0.5953801743690541,-0.7241320053041297,0.125812675339187,33.5955914285714,20.475491428571427,BANYERES DE MARIOLA
B96359005,ZEBRA TEXTIL SL,1,C1,-0.2576814122188574,0.777102659379224,0.536169983209996,47.2907033333333,61.143944444444436,ONTINYENT
A46372017,CORBISA ONTENIENTE SA,2,C2,-0.05150331515195716,-0.47145281515504844,0.20641620233599,64.5135525,5.82576,ONTINYENT
B53841292,CREACIONES TEXTILES CANO Y CANTO SL,2,C2,-0.6139660167072867,0.4126498298576736,0.450595206955063,36.54651875,35.667085,COCENTAINA
B09708017,FERRUM ACCESSORIES SL,2,C2,-0.6636266528292919,-0.5719806877221142,0.178076157550555,34.50846,11.449564666666667,L'OLLERIA
B54523741,KUBIK MONTAJES INTEGRALES SL,2,C2,-0.39514167061500194,-0.7832772810018647,0.108738932312166,43.0770699333333,17.493176666666667,COCENTAINA
B98412737,PLASDEXIN SOCIEDAD LIMITADA,2,C2,-0.3897545913757695,-0.5885987397096664,0.151515632349442,38.56363875,37.3143375,L'OLLERIA
B98647530,NOVA GENERACIO CASTELLO SOCIEDAD LIMITADA.,2,C2,-0.5590319261355866,-1.2084558338601379,-0.0042783778353562,37.2291014285714,2.4855857142857145,AIELO DE MALFERIT
B54462411,LACADOS TICA SL,2,C2,-0.7447215191313935,-0.12166521691254588,0.311213178856213,33.9812414285714,12.322940714285716,TIBI
B54112081,BONA MEL ORGANIC SL,1,C1,0.6108335059266143,2.5643171217846383,1.07577949799019,107.944959666667,34.974,L'ALQUERIA D'ASNAR
B54437165,ALMAZARA LA ALQUERIA SL,2,C2,-0.5154560629885565,0.10299742801591284,0.362419577985915,40.41995,29.994545,MURO DE ALCOY
B03302692,INJUVA S.L.,2,C2,-0.11510521776484679,-0.4827697145059824,0.164113438283864,44.8391579,59.150479,BANYERES DE MARIOLA
B96555735,ACABADOS PLASTICOS MOVIMAR SL,2,C2,0.3380227936214344,-0.5344866998793696,0.143729237981495,64.3682066666667,60.511345,ALFARRASI
B54723739,TECTUM GLOBAL SL,2,C2,0.2795358315981515,-0.6492863485389673,0.124026933711863,66.6723316666667,42.04810833333333,BANYERES DE MARIOLA
B54972443,V. & C. ACABADOS SOCIEDAD LIMITADA.,2,C2,-0.40403704362851894,-0.5183273806988908,0.193096381104775,47.208168,9.408106666666667,IBI
B42709196,FINCA 9 OLIVERES SL.,2,C2,-0.38593842591795574,-0.4136997758866349,0.202919339951747,39.95009,37.6354,COCENTAINA
B03184470,PLASNOVO SL,1,C1,0.06669953927212556,1.2754807650570879,0.64267829736221,49.599691125,112.14727125,IBI
B53514287,PINTAMETAL ROMAN SL,2,C2,-0.7777264100825243,-0.7827555828561824,0.116229059138736,27.544885,12.261496875,CASTALLA
B03109246,PLASTICOS RASPA SL,2,C2,-0.4162013696711354,-0.7708477862260191,0.0979460129449216,36.0216661538462,37.261343076923076,TIBI
B54366331,MASTER BABY HOME SL,1,C1,-1.4640800607198623,5.24871835247229,1.9108370290891594,44.7838199,3.7281280000000003,BANYERES DE MARIOLA
B96516208,DOBLETALL ONTINYENT SL,2,C2,0.4505348306842496,-0.6456657490486304,0.134038803907154,78.8163536363636,27.90230181818182,ONTINYENT
B96049671,TEXTILES SANZ MARTI SL,2,C2,-0.9245737203573807,-0.5661655634010797,0.190216915179905,26.2493085714286,0.57187512,AIELO DE MALFERIT
B53215257,NOVATEX BAÑERES SL,2,C2,-0.295816508070252,0.07927375837815712,0.334986061579148,42.2983463157895,54.86607157894736,BANYERES DE MARIOLA
B46679189,GENEROS DE PUNTO MOLLA SL,2,C2,-0.8754937089682453,-0.7791861627244617,0.122623421520282,25.0682423529412,6.250761176470588,ONTINYENT
B98791916,INDUSTRIAS TEXTILES ANGELA SOCIEDAD LIMITADA.,2,C2,-0.7618869405201905,-0.3262380072518329,0.244482835389695,28.944813,21.011777000000002,AGULLENT
B16749905,INMETAL COLLECTION SL.,2,C2,-0.029070232634782533,0.2955825316766572,0.421851788068416,66.63879225,20.6528375,L'OLLERIA
B53240560,EDELPLAST SL,2,C2,-0.04133233414014387,-0.720787360089918,0.0860658772829644,43.3744208333333,68.66710083333334,CASTALLA
B96941372,BELLVIPLAS SL,2,C2,0.1868003224435778,0.03878920986377791,0.277313596959187,46.1608916666667,110.63984833333335,L'OLLERIA
B54588397,ILUSIONES EN CARTON SL.,3,C3,3.091491720378199,-0.27201808908122066,0.0707602400736982,136.79368,229.97458,CASTALLA
B98974751,PLASTICOS SOLVI SOCIEDAD LIMITADA.,3,C3,1.7754315921707324,-0.40453750033831903,0.151701748909852,122.50574,84.02589,L'OLLERIA
B98958556,ALMASSERA EL TEULAR SL.,3,C3,6.000033318775296,0.016987990073114516,0.0655776300635916,242.34793082162167,316.69073,ATZENETA D'ALBAIDA
B46215877,BALBASTRE Y SANJAIME SL,2,C2,-0.8234913831508385,0.5194139979586956,0.503614450130169,36.2302553636364,9.255578181818182,LA POBLA DEL DUC
B98276868,CERDA SATORRES SL,2,C2,-0.26696992607393033,-0.2735864394027676,0.268484318645606,57.02998,3.5883800000000003,ALBAIDA
B98966971,CARELI WOOD SL.,2,C2,-0.154865215416097,-0.5617735769778158,0.140652979331062,42.25765875,59.7939025,L'OLLERIA
B53762753,FORNITURAS JOMAR SL,1,C1,0.6632041782045901,0.875187155982069,0.487693051640207,60.11275,154.39655875,IBI
B96201900,COLORMANT SL,2,C2,-0.8585029228381916,-0.1482694408816152,0.308327318905388,30.3428057142857,6.999754285714286,AGULLENT
B97304489,ARTESANIAS OVIEDO SL,2,C2,0.08954383431079917,-0.5341582700876847,0.175292705843168,65.5825484285714,21.096945714285713,L'OLLERIA
B03324258,DALBER SL,2,C2,-0.36963989520162455,0.29652064040481724,0.407098112921465,43.6896375,45.07829,CASTALLA
B54907969,REKLIN COAT SL.,2,C2,-0.3127028547164516,-0.7195391328397261,0.101669786696512,36.6100325,51.42517375,IBI
B03827193,ANTONIO GINER SL,2,C2,-0.49660442111781367,-0.3225596066493004,0.253080643480299,45.07742,7.6471125,COCENTAINA
B53472353,URDIDOS JORDI SL,2,C2,-0.6757218085102761,-0.6708162765499065,0.156597189349033,36.444605,1.17948,COCENTAINA
B97446249,RH PLUS SL,2,C2,0.43470448599836775,-0.8661131927819518,-0.041307105461585586,29.73688,176.75321,ALBAIDA
B53175279,TEX AGUILA SL,2,C2,0.19548023299065015,-0.8693594179228391,0.0661306372067635,63.937795,33.459208625,COCENTAINA
B03027158,VICENTE BARCELO VAÑO SL,1,C1,-0.4049605095795993,2.297074991217073,0.978455345057636,48.667415,72.1256275,BANYERES DE MARIOLA
B96649827,SOLER TEXTIL 2000 S.L.U.,2,C2,-0.24111894901102382,-0.3277638469362799,0.235272855885541,50.5999588888889,26.478742222222223,AGULLENT
B98215288,GUITARRAS PC SOCIEDAD LIMITADA.,1,C1,-0.0571235174707532,0.9362127928645484,0.565351297896988,50.71294725,82.7489625,ALBAIDA
B53357539,AMBATEX SL,2,C2,0.6611005157383714,-0.2104047183386833,0.173973486377093,54.819625,144.93585,COCENTAINA
B09874504,BELLTX SOCIEDAD LIMITADA.,2,C2,-0.8863968212710622,-1.0220498894046692,0.0544358588354828,24.2207775675676,1.5686408108108107,ATZENETA D'ALBAIDA
B54972120,HILATEX DE MURO SL.,1,C1,-1.1284643199854416,3.839300950496589,1.44329907874097,28.9005876923077,68.57217846153846,MURO DE ALCOY
B03102647,TEXTILES OLCINA S L,2,C2,-1.0153081674367754,0.5346390044728118,0.508246717206118,27.0552840588235,11.413137058823528,COCENTAINA
B03894474,BARCELO FRANCES SL,1,C1,-0.6298120631175623,1.2790965000251682,0.684125479998871,32.7810111111111,66.17256555555555,BANYERES DE MARIOLA
B42693408,PROFILBER COMPOSITES SL.,3,C3,1.3492249641634315,-0.8571478890461731,0.015081636755119,97.110418,93.119616,COCENTAINA
B98196785,SOLUCIONES ENERGETICAS LEVANTE SOCIEDAD LIMITADA,1,C1,0.6032002831260171,1.5673397477300368,0.725696217622081,76.57509,109.94523714285715,LA POBLA DEL DUC
B03507746,TROQUELADOS CRUNE SL,2,C2,-0.06219833229716781,-0.2980664081995587,0.215409337644976,47.4195130769231,62.92593153846154,IBI
B53616561,FUNDICIONES BLAS DIAZ MARTINEZ SL,2,C2,-0.5198884021474697,0.19070720503830896,0.38297171155156,38.5939131666667,37.28224,IBI
B03116100,PEPRI SL,2,C2,-0.15993502220536826,-0.06940741071925025,0.273220824483695,40.2512515384615,77.26688923076924,IBI
B04944955,VISOMO'S PACKAGING SOCIEDAD LIMITADA.,2,C2,0.18208519153705605,-0.5827032629851708,0.138486728617866,60.2184981666667,50.26753,ONTINYENT
B54470604,IRR-LOP SL.,1,C1,-0.27055351120441673,1.0719230704861777,0.601653972765649,39.728506,90.468971,IBI
B03734803,VICENTE FERRE SL,3,C3,3.9676467243672704,-0.797554901503521,0.073343879761845,242.34793082162167,6.36664,BANYERES DE MARIOLA
B03035995,ANTONIO GARCIA JUAN SL,2,C2,-0.4476693672933785,-0.785248458548883,0.10869822862741,40.7321463636364,17.402769090909093,IBI
B54711353,FERCASE 2013 SL.,2,C2,-0.005833743341641176,-0.3617333378995811,0.201523289770885,51.7715439,55.595604,MURO DE ALCOY
B42567685,ARTISFABRICS SL.,2,C2,0.5451848405355876,-0.8866681330030001,0.0749902300142234,86.7614095,10.34836,MURO DE ALCOY
B53736054,ACEITUNAS DURA SL,2,C2,-0.5955408857925032,-0.6268937755523358,0.161961697297352,37.459465,10.470825,CASTALLA
B54665286,EXPORT TEDELMUN SL,1,C1,-0.4716423701204083,1.248707372639498,0.656557011592006,32.390645,89.318985,MURO DE ALCOY
B54038922,FRANDA-05 S.L.,2,C2,-0.13127054673638106,-0.870012905463946,0.0709267425279419,50.1239127857143,30.712412142857143,CASTALLA
B03233822,HERRAJES Y ACCESORIOS PARA MUEBLES MALLE SL,2,C2,-0.48341668743752586,-0.04173871679523751,0.316980578777879,39.7599616666667,33.21186333333333,IBI
B46193124,INDUFLEC SL,2,C2,-0.7346305228465777,-0.5033937598194264,0.187912342986708,27.1506570588235,26.381723529411765,ONTINYENT
B87322822,RYSE ENERGIA SL.,1,C1,-1.2780873825220131,1.020554648627676,0.63332938231996,10.082039597142858,39.55294222222222,CASTALLA
B53052957,CARPINTERIA METALICA CREFER SL,2,C2,-0.38977976170103507,-0.2233540323850311,0.271076700153829,46.23921,21.60786333333333,IBI
B42582627,MONTSERRAT 1958 SL.,2,C2,-0.8786549682932964,-0.4784571050846811,0.214423460280789,28.42356725,2.316095,BANYERES DE MARIOLA
B40506263,SANCLIM SEL-LECCIO SL.,2,C2,-0.8310255675409589,-1.1427693280920261,0.0168884075289628,25.2150228571429,3.4285714285714284,BENICOLET
B40572844,EL TEMPLO DEL DESCANSO SOCIEDAD LIMITADA.,2,C2,-0.21348332909479495,-0.791401807371116,0.103856573035869,50.816644,18.626545999999998,ONTINYENT
B46131579,SEMPERE Y SANZ SL,2,C2,-0.6985627375639117,-0.380727353998175,0.235847001092594,34.7795036363636,10.17248909090909,BENIGANIM
B53332920,CURVAS CANO SL,2,C2,-0.6043219047584643,-0.7413658544451904,0.121197379448677,33.2320139333333,19.941527333333333,IBI
B53124673,MARAMAT SL,2,C2,0.06620375173650797,-0.4267753169429819,0.192644813392437,59.1684155555556,40.77182777777778,ONIL
B46640280,ALBAIDA MAQUINAS SL,2,C2,-0.680069758053194,0.23973672259386325,0.424792676322519,42.7279976923077,2.364817692307692,ALBAIDA
B97229447,SOLUCIONES EMPRESARIALES PARA EL EMPAQUETADO SL,1,C1,0.013294442779101474,2.6377633398879508,0.97778792197452,28.7203564705882,203.70304588235294,MONTAVERNER
B46421475,VICENTE ESPI SL,2,C2,0.12111724029683882,-0.5536420761249513,0.165274284630288,65.17051,26.460402,ALBAIDA
B97750939,RENOVA 10 SL,2,C2,-0.6392243728011034,-0.8187385294902788,0.11019464587748,35.96848,4.372357142857143,ONTINYENT
B56864739,NONES BOCAIRENT 23 SOCIEDAD LIMITADA.,2,C2,-0.5588645866982712,-0.6481562756034415,0.160347524566853,41.0624125,3.72723625,BOCAIRENT
B40513277,EQUOTEX CONTRACT SOCIEDAD LIMITADA.,2,C2,-0.8206027922976834,-0.8465829535317435,0.104368828794289,27.937785,3.3443895454545456,AGULLENT
B54325477,SALVADOR EXTREMIANA S.L.,2,C2,-0.21428707174181133,-0.90983444602873,0.0690340250374296,49.9583843333333,18.407110000000003,IBI
B72540644,OLEOS DELS ALFORINS SL.,2,C2,0.2476594434030433,-0.5341866254537457,0.148717273352827,62.04133,55.00433,FONTANARS DELS ALFORINS
B96493101,QUESERIA ARTESANA LA VALL SL,2,C2,-0.3900078958921085,-0.9922949756416003,0.0428274989365769,39.9962242857143,23.03418857142857,ONTINYENT
B53843967,HILADE SL,2,C2,-0.9365221110971584,0.3054955762395201,0.437576725814961,27.9144755555556,14.454162222222221,COCENTAINA
B96779665,INDICE IMPORT EXPORT SL,3,C3,1.076098329877413,-0.1382402960154886,0.200769349005121,77.9000566666667,132.49393666666666,ONTINYENT
B53858692,ITARMA LUX SLL,2,C2,-0.7804533227041633,-0.6443074336151685,0.160693573546584,29.9597122222222,7.495337777777777,CASTALLA
B54842828,PLASTICOS NAVARRO VALLS SL.,2,C2,-0.04326611988936496,-0.7217006129303886,0.0730543818994406,37.8801333333333,85.87712333333333,IBI
B53382180,FLORES RAD S.L.,2,C2,0.17396220402083362,0.18306840445668543,0.359893618886723,63.5309288888889,56.90911444444445,IBI
B54654058,INYECCION Y FABRICACION DE REDUCTORES SL,2,C2,-0.8144295724364055,0.29088762475882013,0.441709783854402,37.3297643333333,1.5693866666666667,IBI
B46302188,SILLAS SANTA LUCIA SL,2,C2,-0.9502012216910408,0.14641987377299825,0.38438110949242,23.4291591666667,22.976399166666667,AIELO DE MALFERIT
A46115127,GIL MAS SA,1,C1,-1.1861066571768168,5.5076391476497015,1.9108370290891594,27.89491,103.52819368421052,AGULLENT
B03031697,TALLERES DIBER SL,3,C3,5.046835468881238,1.1417285528998125,0.213312527819207,126.2363375,577.2843592000019,IBI
B54908181,TUBOS CARTON NADAL SL.,2,C2,-0.4435411513773533,-0.7568388818898328,0.119762039225316,42.2770945454545,13.751287272727273,BENIARRES
B40528648,IDJ TECH CHEMICAL SOCIEDAD LIMITADA.,3,C3,4.077232204389855,0.4300894939871531,0.401631935945545,242.34793082162167,51.47922,COCENTAINA
B03483906,HIJOS DE JOSE CERDA SL,1,C1,-0.7248382528886816,5.403457829034792,1.9108370290891594,62.61521225,56.386095,BANYERES DE MARIOLA
B98467558,MPE SERIGRAFIADOS SOCIEDAD LIMITADA.,2,C2,0.042109934105416594,0.09506672595968,0.314049409146709,48.0454457142857,85.28121857142857,AIELO DE MALFERIT
F97982953,CARPINTERIA PALMER COOP.V.,2,C2,-0.07946816507455663,-0.1187935134701903,0.306349383918616,63.9990984285714,11.919012857142858,MONTAVERNER
B53328951,REISA TEXTIL SL,2,C2,-0.5953072374792427,0.18181082687409156,0.401324387834176,43.733015,9.90123125,BANYERES DE MARIOLA
B40541914,AGRO BULL PRODUCTS FOR NATURE SOCIEDAD LIMITADA.,3,C3,1.7832685969942623,-0.9451896996835923,-0.0172482298090215,114.9228645,96.349265,ONTINYENT
B98991789,UBEPRINT 2003 SOCIEDAD LIMITADA.,2,C2,-0.4206400059819378,-0.7697050108106821,0.116249933711192,43.4186208333333,13.081837499999999,MONTAVERNER
B53882809,PLASTICOS EL REAL SL,2,C2,-0.7555390629427124,-0.08323818953029037,0.316612352276852,31.222851,20.486597,TIBI
B42518878,IVITREO CUSTOM GLASS SL.,2,C2,0.057528949738377425,-0.3552387976461464,0.216570214808091,60.4644491666667,37.1156725,IBI
B53461380,ETITECNIC SL.,2,C2,-0.5004026335375469,-0.349664262698796,0.226508307466818,36.8308428571429,32.73312857142857,CASTALLA
B53261939,COLORSOL QUIMICA SL,1,C1,-0.9209676897233582,0.6399424461886667,0.540007173802051,32.718149,9.390298,IBI
B98783848,HOME TEX CONTRAC SL.,2,C2,-0.9830844695572171,-0.548653108896957,0.192119791801707,22.1454625,5.6976775,BOCAIRENT
B96817895,CONGELATS CAMOS SL,1,C1,0.902276292437852,2.2314641557592725,0.746723424273569,21.9878416666667,342.61253000000005,ONTINYENT
B46299525,RIBELLES CAJAS DE CARTON SL,2,C2,-0.14310912230403056,-1.01981381158368,0.0222219332693014,46.5389698571429,36.851145714285714,GAIANES
B53244901,TORNILLERIA RECHE SL,3,C3,1.1656213088855,0.39511296369176674,0.412487392368255,109.187186333333,58.38773,IBI
B53035879,SILMISA MAQUINARIA SL,3,C3,2.356994922314432,-0.4070545180046664,-0.041307105461585586,69.4426178,336.271882,ONIL
B98004864,HIJOS DE VICENTE MICO SL,2,C2,-0.8746609500380204,-0.7060132147641146,0.142825548644098,25.059225,8.152984166666666,ALBAIDA
B54785217,INYECTADOS HNOS. PASTOR SL.,2,C2,-0.35109303141691894,-0.9806459132213926,0.0276489913964245,34.0984799090909,47.675740909090905,IBI
B53986980,CREACIONS NOVAIBENSE SL,2,C2,-0.7583784209832309,0.5006338039470534,0.5002975353366,40.20627475,5.451375,IBI
B42543777,MECANIZADOS DEL METAL MECAFORM SL.,2,C2,-0.34122820350226024,-0.5494381445566702,0.165644594317901,42.3056049166667,33.27191333333334,MURO DE ALCOY
B53076345,TALLERES TIBI SL,2,C2,-0.7153124329789751,0.5361162164231346,0.494182774102138,35.5459028571429,27.31515642857143,CASTALLA
B03250487,MURODELL SL,2,C2,-0.643883052374375,-0.570553468685346,0.161527829457379,28.2982533333333,34.098729999999996,L'ALQUERIA D'ASNAR
B54065081,MASIA EL ALTET SL,3,C3,1.746174030342082,0.19351027903074375,0.355937908548574,137.23442,47.242235,IBI
B54366463,PLASTONIL PIEZAS PLASTICAS S.L.,3,C3,1.137691968134619,0.19817740739222034,0.301475764029884,83.98558225,129.9797775,ONIL
A03028719,MIGUEL VICEDO CERDA SA,1,C1,-1.1781452881606242,1.6873276262740962,0.818781450121954,15.0772975,53.920386666666666,BANYERES DE MARIOLA
B03120292,MANUEL ROCA SL,2,C2,-0.6694803029687925,0.592205066639405,0.507089950016459,36.6497327272727,31.70002363636364,IBI
B03022290,BORRAS ENCAR SL,3,C3,1.363660887098174,0.5717721122697733,0.359864357852333,75.79853,197.35819,MURO DE ALCOY
B54861943,AESTHEMED SL.,2,C2,-0.23526847061415457,0.46806851805067223,0.479772712987579,60.8345825,13.78147,MURO DE ALCOY
B42513275,MICROBAY ALTA TECNOLOGIA SL.,2,C2,0.7897843534888597,-0.6692116617564071,0.102100017945169,84.59483,57.46361,COCENTAINA
B53271805,FUNDICIONES GARRIGOS IBI S.L.,2,C2,0.06092888914715852,-0.689705320069545,0.135057706274687,65.4406125,13.725735,IBI
B01620624,NIKOVI SOLUTIONS SOCIEDAD LIMITADA.,2,C2,-0.21709257372932161,0.4328473870868517,0.46842276890213,61.0558933333333,14.832406666666666,AIELO DE MALFERIT
B46952115,CINTAS ELASTICOS Y BORDONES MAVITEX SL,2,C2,-0.15905366926426062,-0.7788444343815278,0.109576344360617,54.4137528571429,15.252564285714286,AGULLENT
B03818283,JOSE MONLLOR S.L.,2,C2,-0.5229372035151807,0.1985128581213892,0.404589707370207,46.6782025,11.2710125,GAIANES
B46864369,MEDITERRANEAN CANDLES SL,2,C2,-0.05935385635994579,-0.023446693593996586,0.32043664657773,59.73504,30.671184,AGULLENT
B54902895,MIGUEL VIEIRA CONSTRUCTOR DE MOLDES SL.,2,C2,-0.34096131766871246,-0.24967823037158754,0.262560129472338,48.10712375,22.009245,IBI
B96527254,TRENZADOS JOSE PLA SL,2,C2,-0.6740394467818125,-0.13133726248959948,0.307819069548442,37.1253855555556,12.18487,ATZENETA D'ALBAIDA
B97518351,MARMOLES ANTONIO GARCIA SL,2,C2,-0.3065993587899371,-0.527917776671782,0.171043799298766,43.7487514285714,34.143722857142855,ATZENETA D'ALBAIDA
B02993764,SONTEX ULTRASONS SL.,2,C2,-0.34542051240110877,-1.2661000311547945,-0.041307105461585586,38.73934,26.854556000000002,ONTINYENT
