codigo_nif,nombre,cluster_modelo_negocio,PC1,PC2,cluster_label
B54366463,PLASTONIL PIEZAS PLASTICAS S.L.,1,1.0799172543187834,-0.2070854499946678,C1
A03028719,MIGUEL VICEDO CERDA SA,2,-2.59889539549338,3.131016502736536,C2
B03120292,MANUEL ROCA SL,2,-1.541944555805182,1.0127274899916245,C2
B03022290,BORRAS ENCAR SL,1,1.4089599995923356,0.8960997026281518,C1
B54861943,AESTHEMED SL.,2,-0.44996309934407464,1.0946021180879386,C2
B42513275,MICROBAY ALTA TECNOLOGIA SL.,1,4.007925703789225,-0.7431873730957392,C1
B53271805,FUNDICIONES GARRIGOS IBI S.L.,3,0.09572852980048865,-0.7176627085774848,C3
B01620624,NIKOVI SOLUTIONS SOCIEDAD LIMITADA.,2,0.3453390581499062,0.8323867274948844,C2
B46952115,CINTAS ELASTICOS Y BORDONES MAVITEX SL,3,-0.8367261904944511,-0.5798129963447338,C3
B03818283,JOSE MONLLOR S.L.,2,-0.7927424531316782,0.81788799018483,C2
B46864369,MEDITERRANEAN CANDLES SL,2,0.09332248827787598,0.05996830615737835,C2
B54902895,MIGUEL VIEIRA CONSTRUCTOR DE MOLDES SL.,2,-0.8541932842839582,-0.1135737584605141,C2
B96527254,TRENZADOS JOSE PLA SL,3,-1.172656188216947,-0.8709365025347554,C3
B97518351,MARMOLES ANTONIO GARCIA SL,3,-0.504278782193475,-0.8316539087642819,C3
B54333059,COMERCIAL ATALAC SL,3,-0.8647839981684216,-1.419635817328187,C3
B98015027,RAFAEL CAMBRA SL,3,0.6016767955350705,0.04702531913383801,C3
B03268497,GAVYP SL,3,-0.7623606700191135,-1.3013613445785486,C3
B54876487,INTECH ALUMINIUM SL.,2,-1.3571928580439856,0.7435253884598066,C2
B54706056,DISEÑO INYECCION Y TECNOLOGIA INDUSTRIAL SL.,2,-1.2608356331869652,0.060329128041545145,C2
B09897174,MECANIZADOS INDUSTRIALES J. NARANJO SL.,3,-0.8858734686284822,-1.537794048686751,C3
B42590356,NOUTEXTIL RIMAR SL.,3,-1.7665327331473968,-0.9782626147749118,C3
B54870738,MANIPULADOS & DESARROLLOS VM SL.,3,-0.8083103689282487,-0.9339584693432564,C3
B53101259,GESTION DE CORTE INDUSTRIAL DE TEJIDOS SL,2,-0.6651521088316659,-0.6464142877662985,C2
B16937690,TUBSOL INSTALACIONES SL.,3,-0.2424092701711068,-1.2744402235911776,C3
B53236725,TEJIDOS DOBELTEX SL,2,-1.0476213653382516,2.598547539603851,C2
B54994231,ROSATOYS SL.,2,-0.6900579239369306,0.6098181387340519,C2
B03760071,PORTELLY SL,2,-2.171932699489584,0.38843927106196235,C2
B96728993,INRETEX SL,2,-1.3283520749556308,1.5736681512511,C2
B96814413,ESCALERAS CLIMENT SL.,3,-0.8413482477492537,-1.9141743455343676,C3
B54724661,6 TORRES EG ESPECIALIDADES GRAFICAS SL.,2,-0.9220095705583501,0.16252125531781408,C2
B02857407,INDUSTRIAS PEREZ BELLOT SL.,3,0.08914117555495835,-0.4275115302064836,C3
B97974836,PIROTECNIA AITANA SOCIEDAD LIMITADA,1,1.1118673207499072,0.025005389995963096,C1
B03874864,BORYSER SL,3,-1.4707966002819166,-1.578746933430418,C3
B98539356,STD STRUCTURES INNOVATION SL.,3,-1.2211050887648998,-0.8901060934519142,C3
B53492633,IBIMARMOL S.L.,3,0.09728707699522741,-1.0462308800607991,C3
B01998103,URDIDOS LATORRE SL.,3,-1.016269130567094,-0.8972205610792389,C3
B42696377,HORIZON FILATI SL.,3,-0.2371495978298263,-2.5747627110891824,C3
B53447462,IKER PLASTIC SL,2,-0.7959477780989314,0.447658713980379,C2
B46165692,TRAMAFIL SL,3,-0.7082620605128928,0.7630033816241516,C3
B03852365,ROQUE ARTESANOS SL.,3,-1.8094129993495958,-0.533990792086484,C3
B03337680,INDUSTRIAS PLASTICAS VALBER SL,3,-0.36118808871091457,-1.4459990202711503,C3
B42518860,MARSALA DESIGN SL.,3,-0.8659158471262023,-0.8787504524097931,C3
B96537758,FERRERIA FERRI & VICENT SL,3,-1.0090816105138989,0.2155001859426893,C3
B42558650,SISTEMAS Y ACRILICOS CASTALLA SL.,2,-1.0884144709124288,-0.18498851017265452,C2
B46900361,CONFECCIONES SILBE SL,2,-1.9613827276996336,-0.22181126519991495,C2
B46301503,CESTERIA VICENT SL,1,1.4701052848553393,-0.2913965984455838,C1
B03063369,TEXTILES SAN JORGE SL,3,0.9552118264944586,-0.6469837427166578,C3
B96296512,FUSTERIA SOYCA SL,2,-1.5559484897916853,0.6611267454301625,C2
B53373445,TUSSY XXI SL,2,-1.4828485117545387,2.694042186566046,C2
A53264008,BORDADOS VELASCO SAL,3,-0.9808339911644038,-2.0641765168661887,C3
B54523675,ETIQUETAS BOCHEVADA SL,1,1.4528562412116302,-0.4808382410095742,C1
B54625249,TOP NIMBOS SL,2,-1.1930703876787982,0.5328070573770387,C2
B54598081,MUROTUB SL,3,0.7666196985549097,-1.7152936238644056,C3
B53047544,GRANERO FORNITURAS SL,2,-2.122995318227196,2.5588312461714495,C2
B03900255,GRAFICAS PAPERMURO SL,3,-0.2969062939253185,-1.6329603002527646,C3
F03896263,CARPINTERIA CHORI COOP V,3,-0.0623298907835848,-1.5305957694589447,C3
A03282829,RIMAI SA,3,-1.3034172859495554,-1.031418949965549,C3
B98742430,NUTEXA INGREDIENTS SL.,1,1.3048972529125502,-1.5569190733114107,C1
B96348123,TALLERES MECTOR SL,3,-1.047558651406874,-0.7118600462617434,C3
B53349650,MUNDO PASTEL SL,2,-1.4610407626839526,1.1742793707865788,C2
B46950820,TEJIDOS JVR SL,2,-2.31375022653735,3.877334758128833,C2
B46103495,PLASTICOS CAPUCHINOS SL,3,-0.21559436502871854,-1.0801401919906652,C3
B03136199,TALLERES MOVIA SL,3,-1.2115276158546868,0.19719543279954246,C3
B03817509,TALLERES PEYMAC SL,3,-0.17552526856680836,-0.6514784479892743,C3
B96087648,SUEÑOCOLOR SL,3,1.4187766203917684,-1.6653769872100381,C3
B53448064,METALIZADOS BERNABEU SL,3,0.017064945989275198,-3.03916752840271,C3
A46126819,RIBETES COLOMER SA,2,-1.9296770019667935,2.1941322360467903,C2
B54886791,BZO ENGOMADOS SL.,3,-0.06974522752324952,-2.350665138253,C3
B01842277,MEDITERRAN SOCKS SOCIEDAD LIMITADA.,2,0.6733125620320826,0.6372141356724398,C2
B06913800,MJI ART AND TECHNIQUE SL.,3,-1.5842665664538573,-1.9598729329015592,C3
B98409782,ROVIRA SALUD SL.,3,0.42505406865357753,-0.9522851797540753,C3
B42593186,GBIBI INYECTADOS SL.,3,0.34431222942461515,-1.1500393296376896,C3
B96222898,ACABADOS PLASTICOS OLLERIA SL,2,-1.2504276360933841,0.4654634925183676,C2
B97094338,TEXFELPA S.L.,3,0.22378990468136162,-0.6492804560309015,C3
B46439824,HIERROS FELETE SL,3,-0.9504531957108004,-0.27765605298107604,C3
B98504244,MEKA TROME SL.,3,-1.2064086634519542,-0.7190058293446449,C3
B97006555,TACOME L'OLLERIA SL,2,-1.9569133441086057,2.600544206819036,C2
B03516861,STILO TEX SL,2,-1.5306919503605183,1.3617693370271886,C2
B03892452,ORONIK S.L.,3,-0.6691856984460149,-0.36329103606947205,C3
B53514428,DISTRIBUCIONES Y REPRESENTACIONES SEMPERE SL,3,0.2665566633056057,-0.3532330075588679,C3
B53076543,PEREZ TAMARIT SL,3,-0.7356713239913457,0.0330036511674548,C3
B96025176,DREAMPUNT SL,3,-1.0978425346780505,0.14573741145283386,C3
B03823937,THE DOLL FACTORY EUROPE SL,3,0.29727522119339467,-1.5974539485269166,C3
B03254919,TROQUELADOS NAVARRO SL,3,0.3531667753146633,-1.634546958732251,C3
B46251666,CREACIONES TEXTILES LUCENA CANTOS SL,3,-1.5716768852034495,-0.38889718410304913,C3
B53365144,TOTEMPLAST SL,2,-1.0119009686114304,-0.18050421034760256,C2
B03738994,PASATEX SL,3,-1.6584436208055011,-0.09030759879520811,C3
B46555694,SERIPRINT SL,2,-0.8009979318909405,1.886189627874238,C2
B53920641,ETIQUETAJES LEVANTE SL,1,2.046422060832588,-1.5774723097766075,C1
B54761846,METUL SISTEM 14 SL.,3,-1.421497689544174,-1.0126829450709864,C3
B02879815,DAVID BLASCO SL.,3,-0.48004290680861,-2.107433141445179,C3
B03972148,TEXMAFER SL,3,0.2159344266861878,-0.5702589248128287,C3
B96373485,SILLAS JUALMI SL,3,-1.1583788217407152,-0.44653162253861267,C3
B10535946,LACADOS Y ARENADOS GALVAÑ SL.,3,-1.173569684813162,-1.290010671287511,C3
B46294807,CALZADOS LUCHENTE SL,2,-1.099043933986355,0.8613004660310584,C2
B44986073,ALEMAR MUÑOZ PLASTIC SL.,3,-0.3269641529010881,-2.900330216637135,C3
B96231782,CERRAJERIA CALABUIG SL,3,-1.4640230606632019,-1.0060430972372492,C3
B53249090,CREACIONES MARIOLA SL,2,-1.698821743828795,-0.021465584657572773,C2
B06837470,INTAP DESIGN SOCIEDAD LIMITADA.,2,0.11297255268578325,0.2335744427081206,C2
B96075650,BORDADOS REGISOL SL,3,-1.299150341558367,-1.7447288899740867,C3
B98530579,SENMARELI SOCIEDAD LIMITADA.,2,-2.5100556849436892,0.7207433189182629,C2
B53015087,JOYCLI S.L.,3,-0.38291616472640144,0.39655926574829814,C3
F98581143,IMPRESSIONAT GRAFICS 2014 S.COOP.V,3,-0.4479263098159675,-1.7124130870399585,C3
B96745781,BORDERA TEIXITS SL,3,-0.6350916917975059,-0.32874167823651473,C3
B54487491,PRODUCTOS METALICOS DE IBI SL.,2,-1.895006912374567,1.2837096812607167,C2
B97902001,METALPRATS GERMANS SL,3,-0.6003207860215732,-0.28844084629892053,C3
B03066925,VIPAR SL,2,-2.826179118380017,1.7366789694816893,C2
B96711411,CARROSSERIES ONTINYENT SL,3,-1.6094714879657477,-0.7159909933421087,C3
B97169999,UMBRITEX SL,3,-1.2964349192578761,-0.48267616800495355,C3
B53611075,SOPLADOS LUCAS SL,3,-1.0902673861686727,-1.1005597925337014,C3
B67957043,ESTILMARBRE PROJECTES SL,3,-0.9797915752786978,-1.5584720448527312,C3
B54300074,TALLERES HIVERMOLD SL,3,-0.024018471416886636,-1.2129665665047809,C3
B83064527,DAURELA SL,3,-1.3955739872248691,0.41294418858297316,C3
B53033775,ACOMUR ACOLCHADOS SL,2,-1.3093324856047834,1.323856484220236,C2
B53596870,TALLER DE MATRICERIA KAYMI SL,3,-0.2865746018028699,-1.8107388832009872,C3
B53161576,TECNIFORRO SL,2,-0.8916510812196361,2.3324035508811125,C2
B97302004,ONTIMOVE SL,2,-1.4877741967792022,1.3418339409139848,C2
B96581277,TEX SANTA SL,3,0.16137060898366384,-0.8242763312965473,C3
B54013073,INTERFRELIMA PSJ S.L.,1,0.9860209465468034,0.17044355798362862,C1
B97215008,CARPINTERIA METALICA ALMENARA SRL LABORAL,2,-1.6140805384898471,0.48697904749283816,C2
B03263423,CONSTRUCCIONES MECANICAS DUPRA SL,3,-1.4424341488173165,-0.6450467570249718,C3
B97076921,CARROSSES EL LLOMBO SL,3,0.16344121885576637,-2.0465788225947215,C3
B53009528,METALICAS ONIL SL,3,-1.0743161713459968,-1.1536420121659476,C3
B54253398,LAYCER ELECTROTECNICA SL,3,-0.21530862568230455,-0.4350891776501201,C3
B03060555,MUÑECAS BERBESA SL,3,-0.5423136245393149,-0.9523515542434798,C3
B03427697,MOLDEADOS ROCA SL,2,-0.8057429058968121,1.6832076638137405,C2
B54892799,H&M INDUSTRIA AUXILIAR Y ACABADOS DE ONIL SL.,1,6.985393842159555,1.9395466001013255,C1
B53693438,ENGEPUNT SL,3,-1.499261608245733,-0.730439728433075,C3
B96518154,CRIMADER SL,2,-2.0667787863817284,0.2884645761301304,C2
B98165582,CARPINTERIA METALICA BENIMETAL SOCIEDAD LIMITADA,3,-1.86127732011341,-0.5066755105641951,C3
B96741947,JESANPUNT SL,2,-0.8208952401233054,0.34157401172290147,C2
B54997499,DESUCRE OBRADOR SL.,3,-1.4934962672352652,-2.511536909737255,C3
B40580698,MECANIZADOS Y MANTENIMIENTOS LA VALL SL.,3,-1.4592368990620987,-0.6075135552410525,C3
B98818214,GRAMAGE TEXTIL SOCIEDAD LIMITADA.,3,-1.1331957092099658,-3.1229448264088484,C3
B54819446,TALLERES MAQBOX SL.,2,-1.3273221088294616,-0.12811031190620709,C2
B98281355,IMPRIMINT LA VALL SOCIEDAD LIMITADA,3,-1.6265966815970168,-0.24892206395976946,C3
B54063946,FORJAMURO 2001 SL,3,-2.139471595670543,-1.6692652166743172,C3
A03093325,MECANICA Y DISEÑO SA,2,-1.8225435505352072,0.5503826705806167,C2
B54781471,TEXVICO SERVICIOS TEXTILES SL.,3,-2.1120985354370054,0.21165374872645712,C3
B40528598,DOSGRAFIC ONTINYENT SOCIEDAD LIMITADA.,3,-0.08762025098076268,-0.8848046380526233,C3
B53178018,FUNCERDA SL,2,-1.8098053787382316,0.4812980327550689,C2
B44851228,WATAFIL SL.,2,-0.3082296456475215,0.4186547153101578,C2
F03358835,GRAFISTEC SODAD COOP VALENCIANA LTDA,2,-1.0633458453920124,1.4263544440432805,C2
B54355698,RUT & GEM SL,3,-1.8881647457844761,-1.5001834661891515,C3
